"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.01",0
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.025",0
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.05",0
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.1",0
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.15",0
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.2",1.21041118608467
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.25",2.2948897392264
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.3",3.12210896553245
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.35",4.09704481428151
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.4",5.00710966017163
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.45",6.44777591624525
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.5",7.24117653523054
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.55",8.23857103389022
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.6",10.2724865991245
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.65",11.8931205485882
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.7",15.1360426922592
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.75",16.4313740132419
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.8",18.9627660344462
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.85",20.2554679377077
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.9",20.6022303054581
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.95",21.6173763839165
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.975",22.2536130677358
"01",0,2026-02-21,2026-02-21,"wk inc flu hosp","quantile","0.99",30.469162643829
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.01",0
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.025",0
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.05",0
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.1",0
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.15",0
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.2",0
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.25",0.488949745638648
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.3",1.2097930233084
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.35",1.80848654060229
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.4",3.38539385261694
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.45",4.67293911771901
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.5",5.72465958699369
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.55",7.58887672973151
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.6",8.42021312036189
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.65",10.3007058050565
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.7",13.3753663554701
"01",1,2026-02-28,2026-02-21,"wk inc flu hosp","quantile","0.75",15.2094650795538
